road_id,flood_direct_count,flood_direct_exposure,flood_events_5km,flood_events_10km,flood_nearby_5km,flood_nearby_10km,nearest_flood_distance_km
83886293,8,1,9,9,1,1,0.0
83886443,8,1,9,9,1,1,0.0
83886842,8,1,9,9,1,1,0.0
83886843,8,1,9,9,1,1,0.0
83886844,8,1,9,9,1,1,0.0
83886882,8,1,9,9,1,1,0.0
83886884,8,1,9,9,1,1,0.0
83886885,8,1,9,9,1,1,0.0
83886904,8,1,9,9,1,1,0.0
83886932,8,1,9,9,1,1,0.0
83886933,8,1,9,9,1,1,0.0
83890751,8,1,9,9,1,1,0.0
83890752,8,1,9,9,1,1,0.0
83891043,8,1,9,9,1,1,0.0
83891169,8,1,9,9,1,1,0.0
83893337,8,1,9,9,1,1,0.0
83893340,8,1,9,9,1,1,0.0
83893341,8,1,9,9,1,1,0.0
83893342,8,1,9,9,1,1,0.0
83976296,8,1,9,9,1,1,0.0
83984513,8,1,9,9,1,1,0.0
83985114,8,1,9,9,1,1,0.0
83985649,8,1,9,9,1,1,0.0
83986174,8,1,9,9,1,1,0.0
83987939,8,1,9,9,1,1,0.0
83988881,8,1,9,9,1,1,0.0
83988883,8,1,9,9,1,1,0.0
83989319,8,1,9,9,1,1,0.0
83989320,8,1,9,9,1,1,0.0
83989321,8,1,9,9,1,1,0.0
83989322,8,1,9,9,1,1,0.0
83990439,8,1,9,9,1,1,0.0
83990440,8,1,9,9,1,1,0.0
83990448,8,1,9,9,1,1,0.0
83990879,8,1,9,9,1,1,0.0
83990880,8,1,9,9,1,1,0.0
83990881,8,1,9,9,1,1,0.0
84001130,8,1,9,9,1,1,0.0
84001131,8,1,9,9,1,1,0.0
84001132,8,1,9,9,1,1,0.0
84005083,8,1,9,9,1,1,0.0
84005085,8,1,9,9,1,1,0.0
84005296,8,1,8,9,1,1,0.0
84079651,8,1,8,9,1,1,0.0
84325295,8,1,8,8,1,1,0.0
84585951,0,0,0,3,0,1,9.774267445207839
84626067,0,0,0,3,0,1,7.725547860089929
84626081,0,0,0,3,0,1,7.344150301945719
84629636,0,0,0,0,0,0,14.185557523473129
84696281,0,0,0,0,0,0,19.401021143617264
84696282,0,0,0,0,0,0,15.413511159182098
84696283,0,0,0,0,0,0,15.865545258353317
84696284,0,0,0,0,0,0,16.080142370363365
84696285,0,0,0,0,0,0,16.686265059976453
84696777,0,0,0,0,0,0,16.180175377064014
84696778,0,0,0,0,0,0,16.10048784097229
84696780,0,0,0,0,0,0,15.960986451091317
84994684,0,0,3,3,1,1,0.41898964018838675
84994695,0,0,3,3,1,1,2.1630703392365835
84997650,0,0,3,3,1,1,1.8969966162536245
84997652,0,0,3,3,1,1,1.6517419891411051
84997653,0,0,3,3,1,1,1.0415964289429278
87035573,8,1,9,9,1,1,0.0
87043638,8,1,9,9,1,1,0.0
87105637,8,1,9,9,1,1,0.0
87141154,8,1,9,9,1,1,0.0
87141156,8,1,9,9,1,1,0.0
87141157,8,1,9,9,1,1,0.0
87141159,8,1,9,9,1,1,0.0
87141160,8,1,9,9,1,1,0.0
87144532,8,1,9,9,1,1,0.0
87144533,8,1,9,9,1,1,0.0
87144534,8,1,9,9,1,1,0.0
87144535,8,1,9,9,1,1,0.0
87144536,8,1,9,9,1,1,0.0
87144537,8,1,9,9,1,1,0.0
87144538,8,1,9,9,1,1,0.0
87144539,8,1,9,9,1,1,0.0
87144540,8,1,9,9,1,1,0.0
87144541,8,1,9,9,1,1,0.0
87144542,8,1,9,9,1,1,0.0
87515440,7,1,7,9,1,1,0.0
87515443,7,1,7,9,1,1,0.0
87897830,8,1,9,9,1,1,0.0
87897831,8,1,9,9,1,1,0.0
87898273,8,1,9,9,1,1,0.0
87898274,8,1,9,9,1,1,0.0
87898431,8,1,9,9,1,1,0.0
87901048,8,1,9,9,1,1,0.0
88506564,8,1,9,9,1,1,0.0
88506566,8,1,9,9,1,1,0.0
88506567,8,1,9,9,1,1,0.0
88506568,8,1,9,9,1,1,0.0
88506569,8,1,9,9,1,1,0.0
88506570,8,1,9,9,1,1,0.0
88507406,8,1,9,9,1,1,0.0
88507596,8,1,9,9,1,1,0.0
88507597,8,1,9,9,1,1,0.0
88511593,8,1,9,9,1,1,0.0
88511595,8,1,9,9,1,1,0.0
88675942,8,1,9,9,1,1,0.0
88675943,8,1,9,9,1,1,0.0
88675945,8,1,9,9,1,1,0.0
88676496,8,1,9,9,1,1,0.0
88778340,8,1,9,9,1,1,0.0
88818601,8,1,9,9,1,1,0.0
88818602,8,1,9,9,1,1,0.0
88994975,8,1,9,9,1,1,0.0
88994976,8,1,9,9,1,1,0.0
88994977,8,1,9,9,1,1,0.0
96564819,1,1,1,1,1,1,0.0
96566386,0,0,0,0,0,0,69.9384689131484
96566388,0,0,0,0,0,0,72.60130088760162
96566389,0,0,0,0,0,0,97.15587597869208
96566390,0,0,0,0,0,0,71.29521074575554
96566391,0,0,0,0,0,0,71.06819536642129
96566394,0,0,0,0,0,0,69.94959498380396
96566395,0,0,0,0,0,0,70.37030057838851
96566495,0,0,0,0,0,0,74.26910622220736
96583764,1,1,1,1,1,1,0.0
96583766,1,1,1,1,1,1,0.0
96583768,1,1,1,1,1,1,0.0
96583773,1,1,1,1,1,1,0.0
96583774,1,1,1,1,1,1,0.0
96583776,1,1,1,1,1,1,0.0
96583777,1,1,1,1,1,1,0.0
96583778,1,1,1,1,1,1,0.0
96583785,1,1,1,1,1,1,0.0
96583801,1,1,1,1,1,1,0.0
96583811,1,1,1,1,1,1,0.0
96583813,1,1,1,1,1,1,0.0
96583816,1,1,1,1,1,1,0.0
96583817,1,1,1,1,1,1,0.0
96583820,1,1,1,1,1,1,0.0
96583824,1,1,1,1,1,1,0.0
96583830,1,1,1,1,1,1,0.0
97945294,10,1,10,10,1,1,0.0
97945300,10,1,10,13,1,1,0.0
97945312,8,1,8,8,1,1,0.0
97945314,8,1,8,16,1,1,0.0
97945332,8,1,8,16,1,1,0.0
97945338,8,1,8,8,1,1,0.0
97945343,8,1,8,16,1,1,0.0
97945349,10,1,10,13,1,1,0.0
97945353,8,1,8,8,1,1,0.0
97947813,10,1,10,10,1,1,0.0
97947817,10,1,10,10,1,1,0.0
97947819,10,1,10,10,1,1,0.0
97947821,10,1,10,10,1,1,0.0
97947825,10,1,10,15,1,1,0.0
97947827,10,1,12,12,1,1,0.0
97947836,10,1,10,10,1,1,0.0
97947840,10,1,10,10,1,1,0.0
97947847,10,1,10,10,1,1,0.0
97947848,10,1,10,10,1,1,0.0
97947849,10,1,10,10,1,1,0.0
97947851,10,1,10,10,1,1,0.0
97947853,10,1,10,10,1,1,0.0
97947857,10,1,10,10,1,1,0.0
97947860,10,1,10,10,1,1,0.0
97947861,10,1,10,10,1,1,0.0
97947867,10,1,10,10,1,1,0.0
97949904,7,1,7,7,1,1,0.0
97952047,8,1,8,8,1,1,0.0
98720786,6,1,12,12,1,1,0.0
98720787,6,1,12,12,1,1,0.0
102627671,1,1,1,1,1,1,0.0
102627710,1,1,1,1,1,1,0.0
102627730,1,1,1,1,1,1,0.0
102627740,1,1,1,1,1,1,0.0
102627764,1,1,1,1,1,1,0.0
102627793,1,1,1,1,1,1,0.0
102627829,1,1,1,1,1,1,0.0
102627852,1,1,1,1,1,1,0.0
102627855,1,1,1,1,1,1,0.0
102627857,1,1,1,1,1,1,0.0
102627871,1,1,1,1,1,1,0.0
102627876,1,1,1,1,1,1,0.0
105020915,0,0,0,0,0,0,62.218098993863435
105020923,1,1,1,1,1,1,0.0
105020936,0,0,2,2,1,1,2.226654077456201
105021195,1,1,1,1,1,1,0.0
105021197,1,1,1,1,1,1,0.0
110528871,0,0,0,2,0,1,6.893199997568571
110534219,0,0,0,0,0,0,36.026253209915346
110534233,0,0,8,8,1,1,1.6161602089164204
110534235,0,0,0,0,0,0,17.812303709562446
110534242,0,0,0,0,0,0,61.81037014966863
110534249,0,0,0,0,0,0,75.1908572634601
110534251,0,0,8,8,1,1,4.487975748547968
110534260,0,0,8,8,1,1,3.8154883015398386
110534266,0,0,0,0,0,0,10.455104419105568
110534268,0,0,0,0,0,0,12.023543930550948
110534269,0,0,0,10,0,1,8.18198897484894
111994928,10,1,10,10,1,1,0.0
114457203,1,1,1,1,1,1,0.0
114457214,7,1,8,8,1,1,0.0
114457217,1,1,1,8,1,1,0.0
114457230,1,1,8,8,1,1,0.0
114457237,1,1,1,1,1,1,0.0
114457242,1,1,1,8,1,1,0.0
114457243,1,1,1,8,1,1,0.0
114457247,1,1,8,8,1,1,0.0
114464741,0,0,0,0,0,0,73.87188727158068
114464742,0,0,0,0,0,0,72.73204499816364
114464743,0,0,0,0,0,0,72.57916014524436
114464744,0,0,0,0,0,0,72.8025127985373
114464745,0,0,0,0,0,0,75.68576061851549
114464746,0,0,0,0,0,0,71.61089312920554
114464748,0,0,0,0,0,0,73.15313621430955
114464749,0,0,0,0,0,0,74.6745647927244
114464750,0,0,0,0,0,0,72.80166416836774
114464755,0,0,0,0,0,0,72.59646691233152
114464757,0,0,0,0,0,0,73.62117638520834
114464758,0,0,0,0,0,0,75.99987668974052
114464759,0,0,0,0,0,0,74.20032814237624
114464760,0,0,0,0,0,0,73.2741536999605
114464761,0,0,0,0,0,0,71.69492205158922
114464762,0,0,0,0,0,0,74.50274006917526
114464766,0,0,0,0,0,0,74.39646373299492
114464767,0,0,0,0,0,0,72.35532131261442
114464769,0,0,0,0,0,0,76.48099649721559
114464771,0,0,0,0,0,0,75.64572838699537
114464774,0,0,0,0,0,0,72.4443257865115
114464775,0,0,0,0,0,0,74.22065327125063
114464776,0,0,0,0,0,0,73.29250262550768
114464777,0,0,0,0,0,0,72.89754209724067
114464778,0,0,0,0,0,0,72.27980645545973
114464779,0,0,0,0,0,0,73.08711156529844
114464782,0,0,0,0,0,0,72.1459721576023
114464786,0,0,0,0,0,0,74.30974009427257
114464787,0,0,0,0,0,0,70.71145502841921
114464791,0,0,0,0,0,0,76.68483449843062
114464804,0,0,0,0,0,0,71.81564845456388
114464807,0,0,0,0,0,0,73.63358195306996
114464810,0,0,0,0,0,0,75.17165838884148
114464817,0,0,0,0,0,0,72.40862894350775
114812760,0,0,0,0,0,0,68.14545802064967
114812761,0,0,0,0,0,0,64.66320118776193
114812763,6,1,12,12,1,1,0.0
114812766,6,1,12,12,1,1,0.0
114812767,0,0,0,0,0,0,64.09505258306176
114812768,6,1,12,12,1,1,0.0
114812771,6,1,12,12,1,1,0.0
114812774,0,0,0,0,0,0,65.54507837863407
114812779,0,0,0,0,0,0,68.95159907748423
114812785,0,0,0,0,0,0,68.9627565737465
114812787,0,0,0,0,0,0,62.429945124227956
114812788,6,1,12,12,1,1,0.0
114812790,9,1,12,12,1,1,0.0
114812791,6,1,12,12,1,1,0.0
114812795,0,0,0,0,0,0,72.65101478646528
114813576,9,1,12,12,1,1,0.0
114813577,9,1,12,12,1,1,0.0
117990866,0,0,0,0,0,0,57.98860705942601
117990867,0,0,0,0,0,0,46.51583156434822
117990868,0,0,0,0,0,0,49.70350275085801
117990869,0,0,0,0,0,0,46.169550887733756
117990870,0,0,0,0,0,0,46.484650813564244
117990871,0,0,0,0,0,0,55.836511249157816
117990872,0,0,0,0,0,0,72.61064534268849
117990873,0,0,0,0,0,0,56.02625056979305
117990874,0,0,0,0,0,0,52.98416786025199
117990875,0,0,0,0,0,0,55.76224487834938
117990876,0,0,0,0,0,0,54.26209343157686
117990877,0,0,0,0,0,0,49.42847844624177
117990878,0,0,0,0,0,0,71.56624095863131
117990879,0,0,0,0,0,0,61.771980056256105
117990880,0,0,0,0,0,0,56.19232324182354
117990881,0,0,0,0,0,0,60.72989902479618
117990882,0,0,0,0,0,0,63.271833721393506
117990883,0,0,0,0,0,0,55.94450005427365
117990884,0,0,0,0,0,0,48.94995141841408
117990886,0,0,0,0,0,0,58.00169926560523
117990888,0,0,0,0,0,0,56.76664038843561
117990889,0,0,0,0,0,0,57.19104378660117
117990890,0,0,0,0,0,0,57.74154609003354
117990891,0,0,0,0,0,0,48.72436997793127
117990892,0,0,0,0,0,0,56.11708253341469
117990893,0,0,0,0,0,0,55.482056599179735
117990894,0,0,0,0,0,0,47.992880917314416
117990895,0,0,0,0,0,0,72.50603097788844
117990896,0,0,0,0,0,0,46.57478983075972
117990897,0,0,0,0,0,0,79.00231822165722
117990898,0,0,0,0,0,0,49.662726781770466
117990899,0,0,0,0,0,0,72.70149161867997
117990900,0,0,0,0,0,0,73.25220043579674
117990901,0,0,0,0,0,0,45.404600649892956
117990902,0,0,0,0,0,0,70.35392150593327
117990903,0,0,0,0,0,0,47.0256584536981
117990904,0,0,0,0,0,0,56.836257848967165
117990905,0,0,0,0,0,0,49.828736680513934
117990906,0,0,0,0,0,0,60.8558573519372
117990907,0,0,0,0,0,0,56.077859889224655
117990908,0,0,0,0,0,0,56.50951445412932
117990909,0,0,0,0,0,0,58.12930910594057
117990910,0,0,0,0,0,0,58.07434261245587
117990911,0,0,0,0,0,0,53.2716571702152
117990912,0,0,0,0,0,0,56.681926464752884
117990913,0,0,0,0,0,0,55.63676322416298
117990914,0,0,0,0,0,0,45.6403149801812
117990915,0,0,0,0,0,0,56.70253217122946
117990916,0,0,0,0,0,0,80.57672775102165
117990917,0,0,0,0,0,0,54.52152551200625
117990918,0,0,0,0,0,0,63.21034445694275
117990919,0,0,0,0,0,0,46.58581897054996
117990920,0,0,0,0,0,0,56.31408894648127
117990921,0,0,0,0,0,0,55.4266486379031
117990922,0,0,0,0,0,0,56.58063108981544
117990923,0,0,0,0,0,0,55.82052413492047
117990924,0,0,0,0,0,0,58.25932036940286
117990925,0,0,0,0,0,0,54.463391714502535
117990926,0,0,0,0,0,0,51.396982666127066
117990933,0,0,0,0,0,0,54.079233233416495
117990935,0,0,0,0,0,0,55.04193213421995
117990939,0,0,0,0,0,0,63.55456561073305
117990942,0,0,0,0,0,0,47.261459822850696
117990943,0,0,0,0,0,0,55.87590874615956
117990946,0,0,0,0,0,0,46.786399017589034
117990947,0,0,0,0,0,0,56.66094552461172
117990948,0,0,0,0,0,0,56.484827856333936
117990949,0,0,0,0,0,0,56.46097797141061
117990950,0,0,0,0,0,0,47.426195298222275
117990951,0,0,0,0,0,0,59.28222003129164
117990952,0,0,0,0,0,0,48.580404479199714
117990953,0,0,0,0,0,0,75.24215801973915
117990955,0,0,0,0,0,0,56.14966214464053
117990956,0,0,0,0,0,0,54.36104318240167
117990957,0,0,0,0,0,0,58.56761034419191
117990958,0,0,0,0,0,0,54.135009022251545
117990959,0,0,0,0,0,0,56.94270405368457
117990960,0,0,0,0,0,0,72.94885697898683
117990961,0,0,0,0,0,0,53.99016994326688
117990962,0,0,0,0,0,0,59.05240672468439
117990963,0,0,0,0,0,0,56.58056493357291
117990964,0,0,0,0,0,0,73.52737133626495
117990965,0,0,0,0,0,0,54.10533922926466
117990966,0,0,0,0,0,0,58.68331465084176
117990967,0,0,0,0,0,0,46.53702856979664
117990970,0,0,0,0,0,0,55.23944811630346
117990971,0,0,0,0,0,0,56.812825888261536
117990972,0,0,0,0,0,0,55.500791263481645
117990973,0,0,0,0,0,0,57.07017084823698
117990974,0,0,0,0,0,0,55.28649914307329
118192503,0,0,0,0,0,0,32.91664198522982
118192504,0,0,0,0,0,0,35.157887735506215
118192505,0,0,0,0,0,0,27.309672574731277
118192506,0,0,0,0,0,0,29.420044162756284
118192526,0,0,0,0,0,0,30.418314053253855
118192527,0,0,0,0,0,0,34.87509620176985
118192529,0,0,0,0,0,0,34.43129446921524
118192550,10,1,10,10,1,1,0.0
118192567,0,0,0,0,0,0,23.310985723985585
118192568,0,0,0,0,0,0,24.52740759089531
118192573,0,0,0,10,0,1,7.918963566135743
118192580,0,0,0,0,0,0,29.913704675268843
118192598,0,0,0,0,0,0,23.941586499849162
118192602,0,0,0,0,0,0,38.736875196000604
118192606,0,0,0,0,0,0,26.09653759980439
118192607,0,0,0,0,0,0,11.563291431728459
118192618,0,0,0,0,0,0,33.949680356203665
118192619,0,0,0,0,0,0,27.28027455874779
118192620,0,0,0,0,0,0,32.90515032521889
118192621,0,0,0,0,0,0,38.10173608562759
118192622,0,0,0,0,0,0,19.533935156427795
118192623,0,0,0,9,0,1,7.911169745647488
118192624,0,0,0,0,0,0,27.379304167136873
118192625,0,0,0,0,0,0,22.05237464250408
118192643,0,0,0,0,0,0,36.2680072980023
118192647,0,0,0,0,0,0,31.388431934201225
118192649,0,0,0,0,0,0,27.62563113039607
118192650,0,0,0,0,0,0,30.386621030267467
120054001,7,1,8,8,1,1,0.0
120054008,8,1,8,8,1,1,0.0
120130506,6,1,6,12,1,1,0.0
120130535,6,1,6,12,1,1,0.0
120137592,1,1,8,8,1,1,0.0
120137598,1,1,8,8,1,1,0.0
120487460,6,1,6,12,1,1,0.0
120548208,5,1,5,5,1,1,0.0
120553454,4,1,7,7,1,1,0.0
120570672,6,1,7,10,1,1,0.0
120577850,4,1,10,10,1,1,0.0
120689012,6,1,12,12,1,1,0.0
120947421,8,1,8,8,1,1,0.0
120948312,8,1,8,8,1,1,0.0
120948314,8,1,8,11,1,1,0.0
120951498,8,1,8,8,1,1,0.0
120984336,7,1,7,8,1,1,0.0
120989155,7,1,7,7,1,1,0.0
121038913,5,1,8,11,1,1,0.0
121038914,5,1,8,8,1,1,0.0
121038918,5,1,5,8,1,1,0.0
121039447,3,1,7,7,1,1,0.0
121039448,7,1,7,8,1,1,0.0
121039875,5,1,10,14,1,1,0.0
121040203,7,1,7,7,1,1,0.0
121380505,6,1,6,12,1,1,0.0
121380506,6,1,12,12,1,1,0.0
121380507,6,1,6,12,1,1,0.0
121380509,6,1,6,12,1,1,0.0
121380511,6,1,6,12,1,1,0.0
121380513,6,1,6,12,1,1,0.0
121380514,6,1,6,12,1,1,0.0
121380516,6,1,6,12,1,1,0.0
121380517,6,1,6,12,1,1,0.0
121380518,6,1,6,12,1,1,0.0
121380519,6,1,6,12,1,1,0.0
121380520,6,1,6,12,1,1,0.0
121380521,6,1,6,12,1,1,0.0
121380524,6,1,6,12,1,1,0.0
121380525,6,1,6,12,1,1,0.0
121436088,9,1,12,12,1,1,0.0
121436089,9,1,12,12,1,1,0.0
121436091,9,1,12,12,1,1,0.0
121436092,9,1,12,12,1,1,0.0
121436094,9,1,12,12,1,1,0.0
121436095,9,1,12,12,1,1,0.0
121436096,9,1,12,12,1,1,0.0
121436097,9,1,12,12,1,1,0.0
121436100,9,1,12,12,1,1,0.0
121436101,9,1,12,12,1,1,0.0
121436102,9,1,12,12,1,1,0.0
121436111,9,1,12,12,1,1,0.0
121436113,9,1,12,12,1,1,0.0
121436117,9,1,12,12,1,1,0.0
121436122,9,1,12,12,1,1,0.0
121436124,9,1,12,12,1,1,0.0
121436125,9,1,12,12,1,1,0.0
121436127,9,1,12,12,1,1,0.0
121436137,9,1,12,12,1,1,0.0
121436141,9,1,12,12,1,1,0.0
121436142,9,1,12,12,1,1,0.0
121436145,9,1,12,12,1,1,0.0
121436146,9,1,12,12,1,1,0.0
121436148,9,1,12,12,1,1,0.0
121436149,9,1,12,12,1,1,0.0
121436151,9,1,12,12,1,1,0.0
121436153,9,1,12,12,1,1,0.0
121451151,9,1,12,12,1,1,0.0
121451162,9,1,12,12,1,1,0.0
121455429,9,1,12,12,1,1,0.0
121499147,14,1,14,15,1,1,0.0
121499149,14,1,14,14,1,1,0.0
121977696,0,0,0,0,0,0,28.540746779284135
122001418,0,0,0,0,0,0,13.504854503747133
122001420,0,0,0,0,0,0,13.838759945790464
122003102,0,0,0,0,0,0,12.874471989092495
122003103,0,0,0,0,0,0,12.551465367226202
122003104,0,0,0,0,0,0,12.805356235905402
122003105,0,0,0,0,0,0,12.570191357392492
122003107,0,0,0,0,0,0,13.66121869905018
122003108,0,0,0,0,0,0,12.773499369458392
122003109,0,0,0,0,0,0,12.50257483105338
122003112,0,0,0,0,0,0,12.770060445951263
122003113,0,0,0,0,0,0,12.623483213219043
122003114,0,0,0,0,0,0,13.694991051312536
122003115,0,0,0,0,0,0,12.50897522373375
122003116,0,0,0,0,0,0,12.864322829632837
122003117,0,0,0,0,0,0,13.025552522037799
122003118,0,0,0,0,0,0,12.945689414831108
122003119,0,0,0,0,0,0,12.54357190926761
122003120,0,0,0,0,0,0,13.629438443963013
122003121,0,0,0,0,0,0,13.75934282651178
122003122,0,0,0,0,0,0,12.966279163851896
122003123,0,0,0,0,0,0,13.070995794759163
122003124,0,0,0,0,0,0,12.838819320981242
122003125,0,0,0,0,0,0,12.84317771978186
122003126,0,0,0,0,0,0,13.599473593933828
122008065,6,1,12,12,1,1,0.0
122008066,6,1,12,12,1,1,0.0
122008068,6,1,12,12,1,1,0.0
122008070,6,1,12,12,1,1,0.0
122008071,6,1,12,12,1,1,0.0
122008074,6,1,12,12,1,1,0.0
122008075,6,1,12,12,1,1,0.0
122008078,6,1,12,12,1,1,0.0
122008079,6,1,12,12,1,1,0.0
122008080,6,1,12,12,1,1,0.0
122008081,6,1,12,12,1,1,0.0
122008082,6,1,12,12,1,1,0.0
122008084,6,1,12,12,1,1,0.0
122008085,6,1,12,12,1,1,0.0
122008086,6,1,12,12,1,1,0.0
122008087,6,1,12,12,1,1,0.0
122008088,6,1,12,12,1,1,0.0
122008089,6,1,12,12,1,1,0.0
122008090,6,1,12,12,1,1,0.0
122008091,6,1,12,12,1,1,0.0
122008092,6,1,12,12,1,1,0.0
122008093,6,1,12,12,1,1,0.0
122008094,6,1,12,12,1,1,0.0
122008095,6,1,12,12,1,1,0.0
122008097,6,1,12,12,1,1,0.0
122008098,6,1,6,12,1,1,0.0
122008102,6,1,12,12,1,1,0.0
122008104,6,1,12,12,1,1,0.0
122008106,6,1,11,12,1,1,0.0
122008109,6,1,12,12,1,1,0.0
122008111,6,1,12,12,1,1,0.0
122008116,6,1,12,12,1,1,0.0
122008118,6,1,12,12,1,1,0.0
122008121,6,1,12,12,1,1,0.0
122008122,6,1,12,12,1,1,0.0
122008123,6,1,12,12,1,1,0.0
122008124,6,1,12,12,1,1,0.0
122008126,6,1,12,12,1,1,0.0
122008127,6,1,12,12,1,1,0.0
122008133,6,1,12,12,1,1,0.0
122008134,6,1,12,12,1,1,0.0
122008135,6,1,12,12,1,1,0.0
122008137,6,1,12,12,1,1,0.0
122008139,6,1,12,12,1,1,0.0
122008143,6,1,12,12,1,1,0.0
122008145,6,1,12,12,1,1,0.0
122008148,6,1,12,12,1,1,0.0
122008150,6,1,12,12,1,1,0.0
122008156,6,1,12,12,1,1,0.0
122008160,6,1,12,12,1,1,0.0
122009488,6,1,12,12,1,1,0.0
122026614,6,1,12,12,1,1,0.0
122026615,6,1,12,12,1,1,0.0
122026616,6,1,12,12,1,1,0.0
122026617,6,1,12,12,1,1,0.0
122026618,6,1,12,12,1,1,0.0
122026621,6,1,12,12,1,1,0.0
122026622,6,1,12,12,1,1,0.0
122026623,6,1,12,12,1,1,0.0
122026625,6,1,12,12,1,1,0.0
122026626,6,1,12,12,1,1,0.0
122026628,6,1,12,12,1,1,0.0
122026631,6,1,12,12,1,1,0.0
122026632,6,1,12,12,1,1,0.0
122026634,6,1,12,12,1,1,0.0
122026637,6,1,12,12,1,1,0.0
122026638,6,1,12,12,1,1,0.0
122026639,6,1,12,12,1,1,0.0
122026641,6,1,12,12,1,1,0.0
122026642,6,1,12,12,1,1,0.0
122026644,6,1,12,12,1,1,0.0
122026646,6,1,12,12,1,1,0.0
122026648,6,1,12,12,1,1,0.0
122026649,6,1,12,12,1,1,0.0
122026650,6,1,12,12,1,1,0.0
122026652,6,1,12,12,1,1,0.0
122026653,6,1,12,12,1,1,0.0
122026655,6,1,12,12,1,1,0.0
122026657,6,1,12,12,1,1,0.0
122026658,6,1,12,12,1,1,0.0
122026659,6,1,12,12,1,1,0.0
122026661,6,1,12,12,1,1,0.0
122026662,6,1,12,12,1,1,0.0
122026664,6,1,12,12,1,1,0.0
122026665,6,1,12,12,1,1,0.0
122026667,6,1,12,12,1,1,0.0
122026668,6,1,12,12,1,1,0.0
122026672,6,1,12,12,1,1,0.0
122026673,6,1,12,12,1,1,0.0
122026674,6,1,12,12,1,1,0.0
122026677,6,1,12,12,1,1,0.0
122026678,6,1,12,12,1,1,0.0
122026680,6,1,12,12,1,1,0.0
122026682,6,1,12,12,1,1,0.0
122026683,6,1,12,12,1,1,0.0
122026684,6,1,12,12,1,1,0.0
122026686,6,1,12,12,1,1,0.0
122026687,6,1,12,12,1,1,0.0
122026690,6,1,12,12,1,1,0.0
122026691,6,1,12,12,1,1,0.0
122026693,6,1,12,12,1,1,0.0
122026695,6,1,12,12,1,1,0.0
122026696,6,1,12,12,1,1,0.0
122026699,6,1,12,12,1,1,0.0
122026700,6,1,12,12,1,1,0.0
122026701,6,1,12,12,1,1,0.0
122026703,6,1,12,12,1,1,0.0
122026704,6,1,12,12,1,1,0.0
122026705,6,1,12,12,1,1,0.0
122026708,6,1,12,12,1,1,0.0
122026709,6,1,12,12,1,1,0.0
122026712,6,1,12,12,1,1,0.0
122026713,6,1,12,12,1,1,0.0
122026714,6,1,12,12,1,1,0.0
122026716,6,1,12,12,1,1,0.0
122026718,6,1,12,12,1,1,0.0
122026720,6,1,12,12,1,1,0.0
122026721,6,1,12,12,1,1,0.0
122026724,6,1,12,12,1,1,0.0
122026725,6,1,12,12,1,1,0.0
122026727,6,1,12,12,1,1,0.0
122026729,6,1,12,12,1,1,0.0
122026730,6,1,12,12,1,1,0.0
122026732,6,1,12,12,1,1,0.0
122026733,6,1,12,12,1,1,0.0
122026736,6,1,12,12,1,1,0.0
122026737,6,1,12,12,1,1,0.0
122026738,6,1,12,12,1,1,0.0
122026741,6,1,12,12,1,1,0.0
122026743,6,1,12,12,1,1,0.0
122026744,6,1,12,12,1,1,0.0
122026745,6,1,12,12,1,1,0.0
122026748,6,1,12,12,1,1,0.0
122026749,6,1,12,12,1,1,0.0
122026752,6,1,12,12,1,1,0.0
122026754,6,1,12,12,1,1,0.0
122026755,6,1,12,12,1,1,0.0
122026756,6,1,12,12,1,1,0.0
122026758,6,1,12,12,1,1,0.0
122026760,6,1,12,12,1,1,0.0
122026761,6,1,12,12,1,1,0.0
122026763,6,1,12,12,1,1,0.0
122026765,6,1,12,12,1,1,0.0
122026766,6,1,12,12,1,1,0.0
122026768,6,1,12,12,1,1,0.0
122026769,6,1,12,12,1,1,0.0
122026771,6,1,12,12,1,1,0.0
122026773,6,1,12,12,1,1,0.0
122026776,6,1,12,12,1,1,0.0
122026777,6,1,12,12,1,1,0.0
122026778,6,1,12,12,1,1,0.0
122026780,6,1,12,12,1,1,0.0
122026781,6,1,12,12,1,1,0.0
122026784,6,1,12,12,1,1,0.0
122026785,6,1,12,12,1,1,0.0
122026788,6,1,12,12,1,1,0.0
122026789,6,1,12,12,1,1,0.0
122026790,6,1,12,12,1,1,0.0
122026792,6,1,12,12,1,1,0.0
122027964,6,1,12,12,1,1,0.0
122027969,6,1,12,12,1,1,0.0
122027972,6,1,12,12,1,1,0.0
122027973,6,1,12,12,1,1,0.0
122027974,6,1,12,12,1,1,0.0
122030734,6,1,6,12,1,1,0.0
122030735,6,1,6,12,1,1,0.0
122030736,6,1,6,12,1,1,0.0
122030737,6,1,6,12,1,1,0.0
122030738,6,1,6,12,1,1,0.0
122030739,6,1,6,12,1,1,0.0
122030741,6,1,6,12,1,1,0.0
122030742,6,1,6,12,1,1,0.0
122030744,6,1,6,12,1,1,0.0
122030746,6,1,6,12,1,1,0.0
122030747,6,1,6,12,1,1,0.0
122030749,6,1,6,12,1,1,0.0
122030750,6,1,6,12,1,1,0.0
122030751,6,1,6,12,1,1,0.0
122030752,6,1,6,12,1,1,0.0
122030755,6,1,6,12,1,1,0.0
122030756,6,1,6,12,1,1,0.0
122030758,6,1,6,12,1,1,0.0
